0.05	0.5	6.740763326914055	6.786155672549841	-2.389748178351136	0.3499993862178248	0.9841223538214633	-0.8353555156845651	1.0
0.1	0.5	6.453529182973563	6.50151081258675	-2.5435760202473	0.35126208237600587	0.9867362218281102	-0.9927913067692334	1.0
0.15	0.5	6.612285012429689	6.654002898943441	-2.338030348369774	0.37368792631469566	0.9750658089344455	-0.867256648405941	1.0
0.2	0.5	6.200266789170438	6.2437774333049685	-2.667198617561408	0.28788792679946557	0.99236880440635	-0.8570857748071502	1.0
0.25	0.5	6.231270043107436	6.287155873090462	-2.7224898631962513	0.31298297526305996	0.9915067442866643	-0.6706753520111312	1.0
0.3	0.5	6.115984004856566	6.158018259185477	-2.776089086861037	0.3001168627239336	0.9918020246042606	-0.9336853677377509	1.0
0.35	0.5	5.825237615838878	5.860435426206485	-2.956400921255833	0.28288053560225657	0.9924537803905527	-0.770310542508033	1.0
0.4	0.5	5.929321087958943	5.964509937145644	-3.0265115528411504	0.3213935592503733	0.9910482875489064	-0.9802593577822143	1.0
0.45	0.5	5.467214048512094	5.498725368676428	-3.2360236542485676	0.24343153274845328	0.9939498002172025	-0.5256018710935568	1.0
0.5	0.5	5.356263719246907	5.388627850481027	-3.3242500717611105	0.24027135451962356	0.9936785231280301	-0.49531072325153025	1.0
0.55	0.5	5.393444355794804	5.437834844319864	-3.553223239119747	0.21671830387159186	0.9952632701148897	-0.2674883089803085	1.0
0.6	0.5	5.0203830288697056	5.04646294070799	-3.845509525075456	0.2860392401249257	0.989298595930956	-0.5306090406954541	1.0
0.65	0.5	4.485949130775493	4.5128917681975675	-4.265418915987242	0.19109759941280244	0.9934595479511908	-0.22862697448757013	1.0
0.7	0.5	4.447288943514517	4.47744005499597	-4.554747033784258	0.16888773463241954	0.9948119513424765	-0.132333681360863	1.0
0.75	0.5	4.201492724202739	4.2280005647339856	-4.973238995237042	0.18219192753231883	0.9909117374539874	-0.14218294687114902	1.0
