0.05	0.5	11.294300862639092	11.50093325138681	-6.3451834353004015	0.2351615589930321	0.9946525940663773	-0.45346439351522355	1.0
0.1	0.5	12.914449569907474	13.019317205295389	-6.460427664753884	0.32162868625692614	0.9913744699824969	-0.9087715896621004	1.0
0.15	0.5	11.1622304004477	11.271380800946302	-6.469321320267428	0.283073570318567	0.9923450538353042	-0.5694517583195549	1.0
0.2	0.5	11.865911602584193	12.113529902156138	-6.508994516684596	0.3146365279184465	0.9908944471261872	-0.6208921630618998	1.0
0.25	0.5	10.655436030494455	10.825461669105238	-6.535489761313912	0.24386744064508473	0.9942049760892869	-0.560896089209111	1.0
0.35	0.5	10.659002065773748	10.751534336444273	-6.639969425986682	0.30411915672051104	0.9909398441283699	-0.6818975751129202	1.0
0.4	0.5	9.381662977981366	9.442121916146416	-6.693369322964781	0.19958252533548515	0.9956621973497465	-0.46271781345307295	1.0
0.45	0.5	10.63874183208418	10.738000896352315	-6.86628406487635	0.31096685212037334	0.991308661655064	-0.6773104447167241	1.0
0.5	0.5	9.956384221445267	10.070680279521454	-7.065423499814228	0.31306689378959074	0.9899350138044392	-1.0002293171928438	1.0
0.55	0.5	9.056546232329751	9.163026572150095	-7.06525511365475	0.2563573577538172	0.9930913216732515	-0.7386300518160686	1.0
0.6	0.5	8.365822051870635	8.426809133050408	-7.492664988244294	0.26803995105189904	0.9923699388324116	-0.6223729301551415	1.0
0.65	0.5	7.952495235035049	7.9966322303309845	-7.6665838452381845	0.2757952922560804	0.9917888066218271	-0.7993404837837047	1.0
0.7	0.5	7.6754535057823725	7.727489538009888	-7.944093496864314	0.29168654748311884	0.9904732198006495	-0.6791431137311226	1.0
0.75	0.5	7.48047160075128	7.54686112193456	-8.57542804447875	0.31626031560916357	0.9898304427129003	-0.6537883391127134	1.0
0.8	0.5	6.097388664564586	6.1282115009997575	-9.105650355606569	0.2623845935039945	0.9906356388192982	-0.6046765763119804	1.0
0.85	0.5	5.868462277388891	5.905990370077436	-10.208259653280573	0.34054398566055977	0.9848420285235173	-0.8014752432916731	1.0
0.9	0.5	5.05021896932144	5.075547928472922	-11.241574213337907	0.24777360161459333	0.9891840846327336	-0.45563435695627547	1.0
0.95	0.5	4.6754604854652975	4.687470000746869	-13.420575844648388	0.2856657448897892	0.9822224566796248	-0.6758646202457402	1.0
