0.05	-0.5	1062.2825742885439	1139.539488782256	-3.3297078543446386	0.21867992738473624	0.9923408907282673	-0.8922263626636	1.0
0.1	-0.5	1215.66382457988	1277.2164232927853	-3.19676362810192	0.252356035363347	0.9902332927502354	-1.000172254232379	1.0
0.15	-0.5	1121.0222288389318	1146.792854789252	-3.23054471270204	0.3480919886473713	0.9780028158016317	-0.2666757247369653	1.0
0.2	-0.5	1092.2216402687345	2071.4548349924275	-3.400180259580867	0.15674894643784645	0.9948661047102125	-1.0040111363028135	1.0
0.25	-0.5	818.7868268536414	834.091253523803	-3.1161213320322116	0.2847768762040706	0.9853147795166787	-0.24685659375283298	1.0
0.3	-0.5	949.0605481206155	968.2334884866887	-3.13778000629873	0.3154428394889042	0.981762032297289	-0.25840073218975934	1.0
0.35	-0.5	972.3413249739299	992.8116686575916	-3.1789697953469647	0.3455249861042118	0.9784047201585109	-0.3013493465432199	1.0
0.4	-0.5	1653.2974177306942	1697.3853488701793	-3.434857790817998	0.39146106528682784	0.9738257359609677	-0.27793244244592435	1.0
0.45	-0.5	1272.3883310975868	1312.7816114498912	-3.215275772045584	0.2325593720027147	0.988338977877274	-0.08355990088087711	1.0
0.5	-0.5	1290.9610832290196	1326.3298800298148	-3.3448594252582593	0.42733689968733374	0.9669228345752957	-0.3246232444861654	1.0
0.55	-0.5	1208.5448833081948	1243.575169780896	-3.157881305188063	0.2840075556668955	0.9787688764687551	-0.13072346290670778	1.0
0.6	-0.5	1191.5288253819517	1892.4281344301587	-3.479607589146327	0.12446045814309262	0.9954207176191714	-0.9767452628289884	1.0
0.65	-0.5	1223.0687247248493	1250.5534151681045	-3.3933687903743035	0.35503003149299206	0.9710088095917546	-0.2676007278225913	1.0
0.7	-0.5	478.38729609413133	486.56485671112506	-3.1663923728963326	0.22710061014088112	0.9751064797791377	-0.14298572342471802	1.0
0.75	-0.5	1128.3473147669665	1170.926458720437	-3.363741354450985	0.4120514565474573	0.953910993062407	-0.19968291885941886	1.0
0.8	-0.5	394.78682689291065	403.27686618093026	-3.6158855264075385	0.3688392568455125	0.929700012178541	-0.2519700126889755	1.0
